Country name,Year,Region,Protest,Start Day,Start Month,Start Year,End Day,End Month,End Year,Protester Violence,Number of Participants in Protest,Reported participation in protest,Protester Group Identity,Primary Protester Demands [Demand 1],Primary State Response to protests [Response 1],Time Spending
Central African Republic,1993,Africa,1,19,5,1993,19,5,1993,1,100-999,>50,Soldiers,labor wage dispute,ignore,1
Central African Republic,1996,Africa,1,18,4,1996,18,4,1996,1,100-999,>50,Soldiers,labor wage dispute,shootings,1
Central African Republic,1996,Africa,1,20,4,1996,20,4,1996,1,100-999,400,Soldiers,labor wage dispute,shootings,1
Central African Republic,1996,Africa,1,18,5,1996,27,5,1996,1,100-999,200,Soldiers,labor wage dispute,shootings,10
Central African Republic,2006,Africa,1,8,8,2006,8,8,2006,0,50-99,>80,soldiers,labor wage dispute,arrests,1
Central African Republic,2002,Africa,1,7,1,2002,7,1,2002,1,50-99,>50,students,labor wage dispute,crowd dispersal,1
Central African Republic,2003,Africa,1,9,1,2003,9,1,2003,1,50-99,>50,students,labor wage dispute,crowd dispersal,1
Central African Republic,2008,Africa,1,14,1,2008,14,1,2008,0,50-99,>50,students,labor wage dispute,crowd dispersal,1
Central African Republic,1996,Africa,1,2,4,1996,2,4,1996,0,2000-4999,>2000,Teachers,labor wage dispute,ignore,1
Central African Republic,1993,Africa,1,15,5,1993,15,5,1993,1,50-99,>50,Troops of the presidential guard,labor wage dispute,accomodation,1
Central African Republic,2004,Africa,1,3,3,2004,3,3,2004,0,,>50,university students,labor wage dispute,crowd dispersal,1
Central African Republic,2007,Africa,1,30,1,2007,30,1,2007,1,,60,vendors,labor wage dispute,shootings,1
Central African Republic,2000,Africa,1,14,12,2000,14,12,2000,0,50-99,50,women,labor wage dispute,ignore,1
Central African Republic,2007,Africa,1,14,2,2007,14,2,2007,0,100-999,100s,Bangui residents,police brutality,crowd dispersal,1
Central African Republic,2004,Africa,1,24,4,2004,24,4,2004,0,50-99,>50,Chadians,police brutality,shootings,1
Central African Republic,2006,Africa,1,6,1,2006,6,1,2006,1,50-99,>50,demonstrators,police brutality,shootings,1
Central African Republic,2009,Africa,1,5,3,2009,6,3,2009,1,50-99,>50,demonstrators,police brutality,shootings,2
Central African Republic,2010,Africa,1,14,11,2010,14,11,2010,1,50-99,>50,demonstrators,police brutality,crowd dispersal,1
Central African Republic,2013,Africa,1,22,11,2013,22,11,2013,0,100-999,>100,judges and lawyers,police brutality,ignore,1
Central African Republic,2013,Africa,1,1,10,2013,1,10,2013,0,,>50,Christians,"political behavior, process",crowd dispersal,1
Central African Republic,2002,Africa,1,12,12,2002,12,12,2002,1,100-999,100s,civilians,"political behavior, process",crowd dispersal,1
Central African Republic,2002,Africa,1,27,12,2002,27,12,2002,0,50-99,>50,civilians,"political behavior, process",ignore,1
Central African Republic,2002,Africa,1,28,12,2002,28,12,2002,0,50-99,>50,civilians,"political behavior, process",ignore,1
Central African Republic,2013,Africa,1,29,8,2013,29,8,2013,1,5000-10000,>5000,civilians,"political behavior, process",ignore,1
Central African Republic,2000,Africa,1,14,11,2000,14,11,2000,1,2000-4999,>4000,Flambeau centrafricain' (Central African Torch) [youth group]; banned political groups; civil servants,"political behavior, process",crowd dispersal,1
Central African Republic,1996,Africa,1,15,2,1996,15,2,1996,0,2000-4999,2000,High School Students ,"political behavior, process",crowd dispersal,1
Central African Republic,2012,Africa,1,2,8,2012,2,8,2012,1,100-999,100s,locals,"political behavior, process",ignore,1
Central African Republic,2013,Africa,1,3,8,2013,3,8,2013,0,50-99,>50,locals,"political behavior, process",shootings,1
Central African Republic,1991,Africa,1,13,10,1991,13,10,1991,1,100-999,>50,Movement for Social Evolution in Black Africa,"political behavior, process",crowd dispersal,1
Central African Republic,2005,Africa,1,14,5,2005,14,5,2005,0,100-999,100s,opposition supporters,"political behavior, process",crowd dispersal,1
Central African Republic,1990,Africa,1,15,10,1990,15,10,1990,1,100-999,>50,People,"political behavior, process",crowd dispersal,1
Central African Republic,1992,Africa,1,5,8,1992,5,8,1992,0,>10000,100000,People,"political behavior, process",ignore,1
Central African Republic,1996,Africa,1,27,12,1996,27,12,1996,0,5000-10000,5000,People,"political behavior, process",crowd dispersal,1
Central African Republic,1992,Africa,1,1,8,1992,1,8,1992,0,1000-1999,1000,pro-democracy demonstrators,"political behavior, process",crowd dispersal,1
Central African Republic,2015,Africa,1,8,12,2015,8,12,2015,1,50-99,50+,protesters,"political behavior, process",crowd dispersal,1
Central African Republic,1999,Africa,1,6,1,1999,6,1,1999,1,50-99,>50,protestors,"political behavior, process",crowd dispersal,1
Central African Republic,2006,Africa,1,21,4,2006,21,4,2006,0,2000-4999,1000s,protestors,"political behavior, process",ignore,1
Central African Republic,2006,Africa,1,19,5,2006,19,5,2006,0,,3000,"protestors, trade unionists, human rights advocates","political behavior, process",ignore,1
Central African Republic,1991,Africa,1,5,5,1991,5,5,1991,0,100-999,100,students and schoolchildren,"political behavior, process",ignore,1
Central African Republic,1997,Africa,1,10,9,1997,10,9,1997,0,50-99,50,university students,"political behavior, process",crowd dispersal,1
Central African Republic,2000,Africa,1,19,12,2000,20,12,2000,1,5000-10000,5000,"opposition groups, youths",removal of politician,crowd dispersal,2
Central African Republic,2014,Africa,1,30,5,2014,30,5,2014,0,2000-4999,Thousands,People,removal of politician,shootings,1
Central African Republic,2015,Africa,1,12,5,2015,12,5,2015,1,100-999,100s,protesters,removal of politician,crowd dispersal,1
Central African Republic,2015,Africa,1,27,9,2015,27,9,2015,1,2000-4999,1000s,protesters,removal of politician,ignore,1
Central African Republic,2013,Africa,1,20,12,2013,20,12,2013,0,100-999,100s,residents,removal of politician,ignore,1
Central African Republic,2013,Africa,1,21,12,2013,21,12,2013,0,100-999,100s,residents,removal of politician,ignore,1
Central African Republic,2013,Africa,1,31,12,2013,31,12,2013,0,2000-4999,1000s,residents,removal of politician,ignore,1
Central African Republic,1991,Africa,1,5,8,1991,5,8,1991,1,2000-4999,Thousands,Youths,removal of politician,crowd dispersal,1
Central African Republic,2011,Africa,1,10,6,2011,10,6,2011,0,100-999,100,doctors,social restrictions,ignore,1
Central African Republic,2013,Africa,1,25,11,2013,25,11,2013,0,1000-1999,1000,women,social restrictions,ignore,1
Chad,2005,Africa,1,29,11,2005,29,11,2005,1,50-99,>50,students,labor wage dispute,crowd dispersal,1
Chad,2005,Africa,1,8,12,2005,8,12,2005,1,50-99,>50,students,labor wage dispute,crowd dispersal,1
Chad,2016,Africa,1,11,3,2016,11,3,2016,0,100-999,100s,students,labor wage dispute,arrests,1
Chad,2016,Africa,1,7,4,2016,7,4,2016,0,100-999,100s,anti-government activists,"political behavior, process",shootings,1
Chad,2016,Africa,1,7,8,2016,7,8,2016,1,50-99,50+,opposition,"political behavior, process",crowd dispersal,1
Chad,2016,Africa,1,17,11,2016,17,11,2016,0,50-99,50+,opposition,"political behavior, process",arrests,1
Chad,2012,Africa,1,18,9,2012,18,9,2012,0,50-99,50,opposition activists,"political behavior, process",crowd dispersal,1
Chad,2001,Africa,1,28,5,2001,28,5,2001,0,100-999,100s,opposition supporters,"political behavior, process",crowd dispersal,1
Chad,1992,Africa,1,19,2,1992,19,2,1992,0,>10000,tens of thousands,People,"political behavior, process",ignore,1
Chad,1993,Africa,1,7,8,1993,7,8,1993,1,100-999,>50,People,"political behavior, process",crowd dispersal,1
Chad,1993,Africa,1,8,8,1993,8,8,1993,1,100-999,>50,People,"political behavior, process",shootings,1
Chad,1992,Africa,1,23,4,1992,23,4,1992,1,100-999,hundreds,Soldiers,"political behavior, process",accomodation,1
Chad,2015,Africa,1,10,3,2015,10,3,2015,1,50-99,50+,student,"political behavior, process",crowd dispersal,1
Chad,1991,Africa,1,14,2,1991,14,2,1991,0,100-999,>50,university students,"political behavior, process",shootings,1
Chad,1995,Africa,1,3,1,1995,3,1,1995,1,100-999,>50,university students,"political behavior, process",arrests,1
Chad,2016,Africa,1,15,2,2016,15,2,2016,1,100-999,100s,youth,"political behavior, process",crowd dispersal,1
Chad,2016,Africa,1,22,2,2016,22,2,2016,1,50-99,50+,youth,"political behavior, process",shootings,1
Chile,2009,South America,1,19,11,2009,19,11,2009,0,,2000,airport workers,labor wage dispute,ignore,1
Chile,2006,South America,1,4,1,2006,20,1,2006,0,,28000,Contract workers at Chile's state-owned copper miner Codelco,labor wage dispute,accomodation,17
Chile,1995,South America,1,5,4,1995,6,4,1995,0,,50,doctors,labor wage dispute,ignore,2
Chile,2011,South America,1,11,7,2011,11,7,2011,0,,100s,Federation of Copper Workers,labor wage dispute,ignore,1
Chile,1996,South America,1,4,12,1996,4,12,1996,0,,50,health workers,labor wage dispute,ignore,1
Chile,1994,South America,1,21,11,1994,21,11,1994,0,,50,judicial employees,labor wage dispute,ignore,1
Chile,2013,South America,1,11,7,2013,11,7,2013,0,,>50,labor unions,labor wage dispute,ignore,1
Chile,1994,South America,1,11,10,1994,20,10,1994,0,,400,mine workers,labor wage dispute,ignore,10
Chile,1996,South America,1,3,5,1996,2,7,1996,0,,7000,mine workers,labor wage dispute,ignore,61
Chile,2015,South America,1,5,3,2015,5,3,2015,0,50-99,50+,miners,labor wage dispute,accomodation,1
Chile,2016,South America,1,6,12,2016,29,12,2016,0,50-99,75,miners,labor wage dispute,ignore,24
Chile,1994,South America,1,18,5,1994,18,5,1994,0,,3000,national coal company (enacar) miners ,labor wage dispute,ignore,1
Chile,1994,South America,1,14,9,1994,14,9,1994,0,,50,public transportation workers,labor wage dispute,ignore,1
Chile,2011,South America,1,7,8,2011,7,8,2011,1,,>50,"students, teachers, environmentalists and other miners",labor wage dispute,crowd dispersal,1
Chile,2009,South America,1,23,9,2009,19,11,2009,0,,10000,teachers of the municipal sector,labor wage dispute,ignore,58
Chile,2007,South America,1,19,11,2007,19,11,2007,0,,"500,000",workers,labor wage dispute,ignore,1
Chile,2016,South America,1,15,7,2016,15,8,2016,0,>10000,hundreds of thousands,workers,labor wage dispute,ignore,32
Chile,2014,South America,1,12,10,2014,12,10,2014,1,100-999,50+,indigenous group,land farm issue,ignore,1
Chile,2016,South America,1,1,9,2016,1,9,2016,0,2000-4999,2000,Movimiento por la Recuperaci??n del Agua y la Vida,land farm issue,ignore,1
Chile,2001,South America,1,10,7,2001,10,7,2001,1,,1000,anti-Pinochet protestors,"political behavior, process",crowd dispersal,1
Chile,1995,South America,1,22,7,1995,22,7,1995,0,,1000,army officers (in civil clothes),"political behavior, process",ignore,1
Chile,2002,South America,1,12,8,2002,13,8,2002,0,,100,bus drivers,"political behavior, process",arrests,2
Chile,2006,South America,1,20,8,2006,20,8,2006,0,,5000,Chileans,"political behavior, process",ignore,1
Chile,1991,South America,1,11,3,1991,11,3,1991,0,,50,Chileans ,"political behavior, process",crowd dispersal,1
Chile,1992,South America,1,11,9,1992,11,9,1992,0,,100,Chileans ,"political behavior, process",crowd dispersal,1
Chile,2005,South America,1,3,7,2005,3,7,2005,0,,50,Chileans ,"political behavior, process",arrests,1
Chile,2007,South America,1,10,9,2007,10,9,2007,1,,5000,Chileans ,"political behavior, process",crowd dispersal,1
Chile,1993,South America,1,11,9,1993,11,9,1993,1,,50,"Chileans - members of left-wing political parties, human rights organisations and relatives of victims of repression","political behavior, process",arrests,1
Chile,2004,South America,1,4,3,2004,4,3,2004,0,,50,Chileans (a group representing the families of prisoners who disappeared during the dictatorship),"political behavior, process",crowd dispersal,1
Chile,2002,South America,1,5,3,2002,5,3,2002,1,,50,Chileans (mostly Native Pehuenche people),"political behavior, process",arrests,1
Chile,2008,South America,1,22,4,2008,22,4,2008,0,,10000,Chileans (mostly public health workers),"political behavior, process",ignore,1
Chile,1991,South America,1,12,11,1991,12,11,1991,0,,100,Chileans (mostly young),"political behavior, process",arrests,1
Chile,1991,South America,1,3,7,1991,3,7,1991,0,,3000,coal miners,"political behavior, process",ignore,1
Chile,2002,South America,1,27,11,2002,27,11,2002,0,,1000,"doctors, hospital workers and public employees","political behavior, process",ignore,1
Chile,1993,South America,1,4,8,1993,4,8,1993,0,,50,"families of missing persons, Communist party members","political behavior, process",arrests,1
Chile,1995,South America,1,5,7,1995,5,7,1995,0,,1000,farmers,"political behavior, process",ignore,1
Chile,1996,South America,1,28,3,1996,28,3,1996,0,,1000,farmers,"political behavior, process",ignore,1
Chile,2016,South America,1,15,5,2016,17,5,2017,0,50-99,>50,fishermen,"political behavior, process",ignore,368
Chile,2008,South America,1,18,6,2008,18,6,2008,0,,5000,high school and college students,"political behavior, process",arrests,1
Chile,2008,South America,1,25,6,2008,25,6,2008,0,,3000,high school and college students,"political behavior, process",arrests,1
Chile,2013,South America,1,28,3,2013,28,3,2013,0,,>50,High school and university students,"political behavior, process",crowd dispersal,1
Chile,2001,South America,1,4,4,2001,4,4,2001,0,,8000,high school students,"political behavior, process",arrests,1
Chile,2001,South America,1,10,4,2001,10,4,2001,0,,3000,high school students,"political behavior, process",arrests,1
Chile,2001,South America,1,12,4,2001,12,4,2001,0,,3000,high school students,"political behavior, process",arrests,1
Chile,2001,South America,1,17,4,2001,17,4,2001,0,,600,high school students,"political behavior, process",arrests,1
Chile,2007,South America,1,24,5,2007,24,5,2007,0,,50,high school students,"political behavior, process",crowd dispersal,1
Chile,2008,South America,1,24,6,2008,24,6,2008,0,,1000,high school students,"political behavior, process",arrests,1
Chile,1992,South America,1,11,3,1992,11,3,1992,0,,100,leftwing demonstrators,"political behavior, process",crowd dispersal,1
Chile,1994,South America,1,11,9,1994,11,9,1994,0,,1000,leftwing demonstrators,"political behavior, process",crowd dispersal,1
Chile,1995,South America,1,11,9,1995,11,9,1995,1,,50,leftwing demonstrators,"political behavior, process",arrests,1
Chile,1997,South America,1,11,9,1997,11,9,1997,0,,1000,leftwing demonstrators,"political behavior, process",crowd dispersal,1
Chile,1997,South America,1,26,11,1997,26,11,1997,0,,1500,leftwing demonstrators,"political behavior, process",crowd dispersal,1
Chile,1998,South America,1,11,9,1998,12,9,1998,1,,50,leftwing demonstrators,"political behavior, process",arrests,2
Chile,2000,South America,1,4,3,2000,4,3,2000,0,,2000,leftwing demonstrators,"political behavior, process",crowd dispersal,1
Chile,2000,South America,1,10,9,2000,10,9,2000,0,,4000,leftwing demonstrators,"political behavior, process",ignore,1
Chile,2001,South America,1,12,9,2001,12,9,2001,0,,50,leftwing demonstrators,"political behavior, process",arrests,1
Chile,2002,South America,1,9,7,2002,9,7,2002,0,,100,leftwing demonstrators,"political behavior, process",crowd dispersal,1
Chile,2002,South America,1,8,9,2002,8,9,2002,0,,3000,leftwing demonstrators,"political behavior, process",crowd dispersal,1
Chile,2002,South America,1,11,9,2002,12,9,2002,1,,100,leftwing demonstrators,"political behavior, process",arrests,2
Chile,2003,South America,1,21,6,2003,21,6,2003,0,,1000,leftwing demonstrators,"political behavior, process",ignore,1
Chile,2003,South America,1,12,9,2003,12,9,2003,0,,50,leftwing demonstrators,"political behavior, process",arrests,1
Chile,2003,South America,1,14,9,2003,14,9,2003,0,,5000,leftwing demonstrators,"political behavior, process",arrests,1
Chile,2004,South America,1,11,9,2004,12,9,2004,0,,50,leftwing demonstrators,"political behavior, process",arrests,2
Chile,2000,South America,1,24,3,2000,24,3,2000,0,,50,maritime and port workers,"political behavior, process",ignore,1
Chile,1999,South America,1,6,2,1999,6,2,1999,0,,50,Members of the National Assembly for Human Rights,"political behavior, process",ignore,1
Chile,2010,South America,1,11,8,2010,11,8,2010,0,,3000,middle school students,"political behavior, process",ignore,1
Chile,2010,South America,1,23,8,2010,23,8,2010,0,,50,middle school students,"political behavior, process",arrests,1
Chile,1996,South America,1,16,6,1996,16,6,1996,0,,300,mine workers,"political behavior, process",ignore,1
Chile,1996,South America,1,21,6,1996,21,6,1996,0,,100,mine workers,"political behavior, process",arrests,1
Chile,1997,South America,1,5,5,1997,10,5,1997,1,,2850,miners and supporters,"political behavior, process",accomodation,6
Chile,1997,South America,1,21,10,1997,21,10,1997,0,,10000,no transportation workers,"political behavior, process",ignore,1
Chile,2000,South America,1,16,8,2000,16,8,2000,0,,50,Pinochet supporters,"political behavior, process",ignore,1
Chile,1999,South America,1,4,5,1999,5,5,1999,0,,100,port workers,"political behavior, process",arrests,2
Chile,1999,South America,1,17,6,1999,17,6,1999,0,,100,port workers,"political behavior, process",crowd dispersal,1
Chile,2016,South America,1,21,5,2016,21,5,2016,1,100-999,>100,protesters     ,"political behavior, process",crowd dispersal,1
Chile,2002,South America,1,10,5,2002,10,5,2002,0,,200,public health workers,"political behavior, process",crowd dispersal,1
Chile,2009,South America,1,9,7,2009,9,7,2009,0,,70000,public workers,"political behavior, process",ignore,1
Chile,2012,South America,1,29,6,2012,29,6,2012,0,,10000s,pupils & college students,"political behavior, process",crowd dispersal,1
